OCCU_DESC,WK_TYPE,CJOB1_COUNT,CJOB_NAME1,CJOB2_COUNT,CJOB_NAME2,JOB_PERSON,STOP_DATE,JOB_DETAIL,CITYNAME,EXPERIENCE,WKTIME,SALARYCD,NT_L,NT_U,EDGRDESC,URL_QUERY,COMPNAME,TRANDATE
"產品行銷專員",全職,21,行銷／企劃／專案,210104,產品行銷企劃人員,1,20260630,"1. 市場調查與產品行銷規劃。2. 新品開發規劃，具寵物經驗尤佳。3. 跨部門溝通協調。4. 協助產品國內外業務訂單聯繫與出貨事宜。5. 執行其他主管交辦工作事項。加分條件：1. 熟悉FMCG生態。2. 具良好的專案執行能力與跨部門溝通能力。3. 具寵物產品開發經驗或飼養寵物加分。4. 有責任感、積極主動、做事細心。意者請透過電子郵件投遞履歷，合適者將通知面試，未獲通知請勿自行前往，無誠者請勿嘗試。",台北市大安區,1年以上,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=54174&HIRE_ID=13914933","耐斯企業股份有限公司",20251104
"房務員",全職,16,旅遊／餐飲／休閒,160105,房務員,3,20251231,"負責飯店／旅館內房間的打掃工作，協助整理房間清潔及補充消耗性用品。打掃內容供參考如下：→每日需打掃約11間(房間坪數5-9坪)，第12間開始每間另發獎金$130，每間大約30-40分鐘。",台北市中正區,無,日班,月薪,31000,33000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2537461&HIRE_ID=13464249","大員昌實業有限公司",20250411
"家庭照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,1,20251216,"在社會福利機構、醫療機構或家庭，負責照顧病患之專業照護的工作。",台北市萬華區,無,,月薪,32000,35000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2610439&HIRE_ID=13989005","李先生",20251209
"長期工讀生",全職,22,其他職類,220101,兼職人員,1,20251212,"👉如欲應徵請至【https://reurl.cc/Yk8nnn】報名👈▲需求人數：1人▲工作地點：臺北市中山區南京東路三段188號▲工作期間：115年1月1日至11月30日▲工作型態：週一至週五8時至17時（彈性上下班1小時，週六、日及國定假日休息）▲工作內容：行政庶務(會議室整理、茶水準備、電話接聽、公文傳遞等等)及其他臨時交辦事項▲待遇：新臺幣29，500元/月 (含勞、健保、勞退及福利金)◎採面試甄選◎甄選地點：臺北市中山區南京東路三段188號◎甄選日期：114年12月平日◎甄選條件：1、可115年1月1日報到並完整服務至11月30日者2、具文書作業及電腦基本操作能力者",台北市中山區,無,日班,月薪,29500,29500,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=873725&HIRE_ID=13959217","臺灣港務股份有限公司基隆港務分公司",20251125
"家庭照顧服務員",全職,17,醫療／美容／保健,170113,照顧服務員,1,20251211,"照顧病患的工作。",台北市南港區,無,,月薪,32000,35000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2605757&HIRE_ID=13980693","周先生",20251204
"Product planning 產品企劃（電腦製造業）",全職,21,行銷／企劃／專案,210104,產品行銷企劃人員,1,20261231,"1.GO to Market” strategy on defining product package by vertical/territory with pricing strategy. 產出產品上市之市場展開計畫，包含定義不同區域的產品組合與定價策略2.Plan and manage product launch – plan the launch of new products and manage the cross-functional implementation of the plan.管理產品上市計劃– 執行與管理新產品上市計畫與確認跨部們的產出時程與上市目標一致3.Create worldwide product communication package including product positioning, unique selling proposition, counter strategies and deliverable message to the market.產出產品定位，特色與市場區隔之業務行銷文件4.Market intelligence – Conducted deep-dive analysis on market trend, competitors and voice of customers.市場情報-對市場趨勢，競爭對手和客戶回饋進行深入分析其他條件1.At least 5+ years related experience on PM and Product marketing role. 2.At least 1 yaer familiar with IT/PC industry. 3.Excellent communication skills.4.Deep customer focus and understanding.5.Strong analytical skills.6.Must be fluent in English with technical background is a plus.",台北市內湖區,5年以上,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=59164&HIRE_ID=13414743","倫飛電腦實業股份有限公司",20250317
"集團內部-機電部門-機電工程師",全職,07,工程／研發／生技,070121,電機工程師,1,額滿為止,"機電工程師的工作內容:1.機電建築整合。2.施工圖說檢討。3.主管交辦事項。",台北市中山區,3年以上,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,大學,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2549591&HIRE_ID=13967359","揚運機電股份有限公司",20251128
"小正太小碗菜內外場正職人員12/18",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,2,20251218,"內外場服務【信義站12/18(四)14:00-16:00現場徵才活動】",台北市大安區,無,日班、中班,月薪,34000,44000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2519803&HIRE_ID=13966055","逐鹿餐飲有限公司",20251127
"現場工程師-雙北",全職,11,營建／製圖／施作,110103,營造經理人員,2,20260111,"1.負責指揮並監督現場工作人員，以監控工程的執行進度與施工品質。2.計畫、組織及指揮有關建造的活動與維護結構、設施與系統。3.工程分包管理與協調、解決現場工作程序、抗議和建築問題等事務。4.審查與檢閱專案的規劃，以監控是否遵守建築、安全法規和其他章程。5.預先檢查分包廠商施工前之準備工作，負責各項行政庶務工作。(如:日常表、檔案管理、估驗作業)6.與業主、廠商良好溝通。工作地點：1.台北市中正區南昌路二段115號2.新北市永和區自由街36號3.新北市板橋區民生路一段28號",台北市中正區,無,日班,依學經歷、證照核薪(每月經常性薪資達4萬元以上),-,-,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=151195&HIRE_ID=13930909","山發營造股份有限公司　　　　　",20251111
"醫療儀器維修工程師",全職,10,技術／維修／操作,100290,其他產品維修人員,1,20251213,"負責產品設備的檢查、修理與故障排除，並定期進行相關維護工作。※理工電子相關科系畢業優先錄取。※享年終獎金、員購優惠。履歷請先發到service@talentmed.com.tw請供詳細履歷給我們(含照片、連絡電話、mail、完整學歷及工作經歷等資料)※投遞履歷者請務必填寫個人＂email＂及＂連絡電話＂以免找不到人，謝謝。※※我司統一以email回覆投遞結果＂",台北市中山區,無,日班,月薪,30000,30000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=25530&HIRE_ID=13867217","態能企業有限公司",20251105
"基層技術工及勞力工",全職,11,營建／製圖／施作,110309,粗工,49,20251215,"推進施工、工地環境清潔、雜項工作、物料搬運(依職業安全衛生設施規則規定)..等需配合公司承包案件調派至其他地工作。",台北市中山區,無,日班,日薪,1520,1520,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=7598&HIRE_ID=13982907","齊裕營造股份有限公司",20251208
"保全人員",全職,18,保全／軍警消,180101,保全人員,5,20260106,"115年1月6日(二) 14:00至16:00    淡水就業服務站現場徵才大樓巡邏、防竊作業及竊盜處理工作等安全維護工作工作時間:08:00-20:0009:00-21:0010:00-22:0020:00-08:0021:00-09:0022:00-10:00",台北市士林區,無,日班、夜班,月薪,44700,48000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=130766&HIRE_ID=13969315","安橋公寓大廈管理維護股份有限公司",20251201
"【完整培訓，無經驗可】JINS_門市銷售人員(南港汐止區)",全職,06,客服／門市,060203,專櫃／門市（人員／儲備幹部）,2,20260630,"★完整培育計畫讓你成為EyeWear專業顧問，歡迎喜歡JINS眼鏡的你加入★【工作內容】1.	顧客接待、商品銷售：積極主動與顧客互動並協助顧客進行商品挑選，讓顧客輕鬆選購到合適的眼鏡商品2.	商品包裝及陳列：規劃賣場設計與陳列調整，以吸睛的賣場陳列提案抓住顧客的目光3.	配鏡加工、鏡框調整：提供眼鏡快速製作交件並進行眼鏡客製化調整服務4.	商品進出貨/上架：確保商品不缺貨以滿足顧客良好的消費體驗【薪資待遇】 ‧月薪 36，000元(含2，000元北區津貼) ‧通過社內顧客接待及鏡框調整檢定 ＋1，000元 ‧不定期業績績效獎金發放‧國定假日出勤加給‧三節獎金(端午/中秋/年終)【休假制度】‧門市月休9-10 日，國定假日調移排休 ‧符合勞基法的特別休假制度【調薪資格】 每半年舉行一次人員評價考核，表現優良者於考核過後皆享有調薪機會【未來職涯發展】 ‧JINS提供完整員工訓練，人員透過學習門市待客禮儀、專業知識以及強化管理能力，可獲得晉升門市儲備幹部以及門市主管的機會‧視覺陳列員、顧客服務員、教育訓練員等不同領域的多元學習機會，豐富你的學習發展‧針對個人的能力特質，公司皆提供許多不同的工作挑戰及晉升之機會■投遞履歷後將進入第一階段書審，資格符合者會由JINS人事部於7天內進行連絡相約面試時間，未通過第一階段書審者將不另行通知。",台北市南港區,無,日班、中班,月薪,36000,36000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2392803&HIRE_ID=13452485","台灣睛姿股份有限公司",20251031
"【新美齊】夜班大機動-保全員(雙北)薪資52K~55K",全職,18,保全／軍警消,180101,保全人員,1,額滿為止,"1. 貴賓接待通報與車輛引導。2. 現場緊急事件回報與處置。3. 訪客廠商過濾及登記換證作業。4. 豪宅安全、燈火管制、防火、防竊等巡查與處置。5. 包裹與掛號之收送。6. 每日勤務紀錄簿登記。7. 業主委託事項服務等臨時事項處理。",台北市不限,無,夜班,月薪,52000,55000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2542883&HIRE_ID=13903015","新美齊保全股份有限公司",20251104
"(PT)Thai ＆ Thai餐廳-外場服務人員",兼職,16,旅遊／餐飲／休閒,160205,飯店工作人員,2,20251231,"1.具服務熱忱和溝通技能，提供客人良好的用餐體驗2.主動積極，確切執行並完成主管交辦事項3.提供外場服務: 接待客人、餐點介紹與點餐工作4.內外場溝通橋梁: 餐況聯繫，協助跑菜與送餐",台北市松山區,無,日班、夜班、部份工時：時分至時分,時薪,200,-,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2308605&HIRE_ID=13466239","文華精品股份有限公司",20251210
"外場服務人員",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,6,額滿為止,"設桌、收桌、備料、清洗生產器材、環境清潔",台北市南港區,無,輪班二班制,月薪,38000,45000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2518791&HIRE_ID=13926765","豊漁股份有限公司",20251110
" 化妝品PIF 安全資料簽署人員SA",全職,15,物流／運輸／資材,150303,採購人員,2,額滿為止,"1. 建置並維護化粧品產品資訊檔案（PIF），以確保符合法規。2. 執行化粧品產品登錄，以確保符合法規。3. 負責申請功效測試、 毒理測試 、防腐測試等送檢作業。4. 熟悉化妝品相關法規，以隨時更新法規內容並提供相關單位修正建議及諮詢。5. 出口海外之產品相關文件建置。6. 主管交付之商品開發相關事項 。7. 具備SA (Safety Assessor)安全資料簽署人員合格證照者加分。8.負責相關化妝品採購及管理。9.可與日本窗口直接溝通對應 。10.銷售業績分析及相關數據收集。11.主管交辦事項                                          需出差，一年累積時間約一個月以下 其他條件1.須具備SA（Safety Assessor）安全資料簽署人員合格證照2.諳日文佳 3.有化妝成分登錄平台經驗佳。4.對日本流行雜貨及事物有高度熱情。5.對工作具高度熱忱及企圖心。6.能久坐辦公室7.溝通能力強、主動積極、細心、抗壓性高能獨當一面。8.新進人員須於店鋪實習１個月",台北市中正區,無,日班,月薪,55000,60000,專科,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=46297&HIRE_ID=13924805","台灣大創百貨股份有限公司",20251107
"【杏子豬排】台北凱撒店-內外場儲備幹部",全職,16,旅遊／餐飲／休閒,160207,餐飲服務及接待員,3,20260103,"↗外場服務夥伴↙1. 餐桌佈置及整潔服務2. 顧客接待及座位安排3. 回覆顧客點餐需求與提供建議4. 提供顧客桌邊服務5. 內場廚房支援備料6. 整潔門市環境與餐具保養↗內場服務夥伴↙1.負責洗、剝、削、切各種食材，以完成烹飪的前置工作2.協助廚師測量食材的容量與重量3.分切流程作業4.食材分裝分包",台北市中正區,無,日班、夜班,月薪,35000,40000,高中,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2311647&HIRE_ID=13910799","王座國際餐飲股份有限公司",20251103
"約用技術士",全職,16,旅遊／餐飲／休閒,160202,中/西餐烹飪廚師,2,20251231,"(一)食材前處理、大量膳食、治療飲食烹調製備作業。(二)流質及管灌飲食製作。(三)飲食配膳、病房送膳服務。(四)廚房設備操作、器具操作、環境清潔維護。(五)國定例假日輪班，早、晚班。(六)其他交辦事項。",台北市文山區,1年內,中班,月薪,36000,38000,國小,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=469825&HIRE_ID=13299229","臺北市立聯合醫院",20251127
"居家照顧服務員",兼職,17,醫療／美容／保健,170113,照顧服務員,10,20261119,"長照2.0服務項目(身體照顧服務  、日常生活照顧服務)",台北市北投區,無,部份工時：08時00分至12時00分,部分工時(月薪),28590,50000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=2598951&HIRE_ID=13948055","瑞澤頤康有限公司附設臺北市私立森活居家長照機構",20251125
"VASA 瓦薩美式餐廳-【連鎖餐飲集團 外場主管】薪資35K~40K，月休8~10天 獎金另計",全職,06,客服／門市,060205,連鎖店管理人員,1,額滿為止,"➽➽休假日優於同業， 每月休假8~10天，可以讓您在努力工作與享受生活兼顧【工作內容】1.熟店舖管理、營運2.富有觀察力，能理性處理客戶訴求，解決問題3.具備門市行政管理、財務作業、及成本控管等基礎知識4.管理及教育員工，擅長溝通協調 5.具有餐飲管理工作經歷6.擔任店主管代理人【職務內容】1.外場管理：確保分店在符合公司文化及精神下正常運作。 2.教育訓練：針對新進人員及外場服務人員進行不定期教育訓練、以使工作人員達到最高標準的服務及表現。 3.危機問題反應及處理。 4.公司內部及外部的溝通管道：對外的公關處理能力及對內的上下溝通能力。5.需有曾擔任一家連鎖店以上企業的內部主管經驗。6.餐廳現場經營營運管理，外場sop服務流程執行。其他條件對餐飲及服務工作有熱忱！",台北市內湖區,2年以上,日班、夜班,月薪,35000,40000,不拘,"https://job.taiwanjobs.gov.tw/Internet/jobwanted/JobDetail.aspx?EMPLOYER_ID=883191&HIRE_ID=13936663","森邦股份有限公司",20251113
